model_name,sequence_length,conc,costh_roof,costh_y,costn_roof,costn_y,costr_roof,costr_y,hwKey,precision,tp,tpPerGpu_roof,tpPerGpu_y,tpPerMw_roof,tpPerMw_y,x,y
DeepSeek R1 0528,8k-1k,32,True,0.49,True,0.612,True,0.678,mi300x,fp8,8,True,635.479,True,355016.188,18.421,635.479
DeepSeek R1 0528,8k-1k,16,True,0.683,True,0.853,True,0.945,mi300x,fp8,8,True,455.656,True,254556.547,26.593,455.656
DeepSeek R1 0528,8k-1k,64,True,0.349,True,0.434,True,0.491,mi325x,fp8,8,True,1018.49,True,467197.265,14.523,1018.49
DeepSeek R1 0528,8k-1k,8,True,1.105,True,1.372,True,1.553,mi325x,fp8,8,True,321.911,True,147665.432,37.834,321.911
DeepSeek R1 0528,8k-1k,4,True,1.956,True,2.429,True,2.75,mi325x,fp8,8,True,181.8,True,83394.534,42.506,181.8
DeepSeek R1 0528,8k-1k,32,True,0.469,True,0.583,True,0.66,mi325x,fp8,8,True,758.142,True,347771.333,22.028,758.142
DeepSeek R1 0528,8k-1k,16,True,0.677,True,0.841,True,0.952,mi325x,fp8,8,True,525.087,True,240865.711,30.801,525.087
DeepSeek R1 0528,8k-1k,4,False,1.87,False,2.401,False,2.654,mi355x,fp8,8,False,219.817,False,82949.733,50.082,219.817
DeepSeek R1 0528,8k-1k,4,True,1.399,True,1.796,True,1.985,mi355x,fp4,8,True,293.817,True,110874.285,68.549,293.817
DeepSeek R1 0528,8k-1k,16,False,0.651,False,0.836,False,0.924,mi355x,fp8,8,False,631.356,False,238247.712,35.614,631.356
DeepSeek R1 0528,8k-1k,32,True,0.377,True,0.483,True,0.534,mi355x,fp4,8,True,1091.927,True,412048.042,31.3,1091.927
DeepSeek R1 0528,8k-1k,16,True,0.512,True,0.657,True,0.726,mi355x,fp4,8,True,803.399,True,303169.361,46.111,803.399
DeepSeek R1 0528,8k-1k,8,False,1.071,False,1.375,False,1.519,mi355x,fp8,8,False,383.931,False,144879.642,43.775,383.931
DeepSeek R1 0528,8k-1k,64,False,0.313,False,0.402,False,0.444,mi355x,fp8,8,False,1313.121,False,495517.542,18.467,1313.121
DeepSeek R1 0528,8k-1k,8,True,0.807,True,1.036,True,1.145,mi355x,fp4,8,True,509.434,True,192239.409,59.336,509.434
DeepSeek R1 0528,8k-1k,64,True,0.28,True,0.359,True,0.397,mi355x,fp4,8,True,1468.501,True,554151.491,20.958,1468.501
DeepSeek R1 0528,8k-1k,32,False,0.436,False,0.56,False,0.619,mi355x,fp8,8,False,942.575,False,355688.665,26.513,942.575
DeepSeek R1 0528,8k-1k,32,True,0.411,True,0.508,True,0.467,h200,fp8,8,True,951.965,True,550268.917,27.661,951.965
DeepSeek R1 0528,8k-1k,64,True,0.313,True,0.387,True,0.355,h200,fp8,8,True,1250.335,True,722736.772,18.122,1250.335
DeepSeek R1 0528,8k-1k,16,True,0.532,True,0.657,True,0.604,h200,fp8,8,True,736.101,True,425491.712,42.801,736.101
DeepSeek R1 0528,8k-1k,8,True,0.766,True,0.945,True,0.869,h200,fp8,8,True,511.535,True,295685.26,60.223,511.535
DeepSeek R1 0528,8k-1k,4,True,1.262,True,1.558,True,1.432,h200,fp8,8,True,310.26,True,179341.324,72.555,310.26
DeepSeek R1 0528,8k-1k,64,True,0.297,True,0.367,True,0.337,h200_trt,fp8,8,True,1317.532,True,761579.45,20.154,1317.532
DeepSeek R1 0528,8k-1k,8,True,0.863,True,1.064,True,0.979,h200_trt,fp8,8,True,454.069,True,262467.876,53.377,454.069
DeepSeek R1 0528,8k-1k,32,True,0.414,True,0.511,True,0.47,h200_trt,fp8,8,True,945.798,True,546703.997,27.409,945.798
DeepSeek R1 0528,8k-1k,16,True,0.578,True,0.713,True,0.656,h200_trt,fp8,8,True,677.856,True,391824.281,39.511,677.856
DeepSeek R1 0528,8k-1k,4,True,1.383,True,1.707,True,1.569,h200_trt,fp8,8,True,283.2,True,163699.647,66.397,283.2
DeepSeek R1 0528,8k-1k,128,False,1.481,False,1.843,False,2.212,gb200,fp8,72,False,414.393,False,197329.943,30.827,414.393
DeepSeek R1 0528,8k-1k,1024,False,0.361,False,0.449,False,0.538,gb200,fp8,72,False,1702.783,False,810849.176,31.243,1702.783
DeepSeek R1 0528,8k-1k,256,False,0.721,False,0.897,False,1.077,gb200,fp8,72,False,851.493,False,405472.665,31.456,851.493
DeepSeek R1 0528,8k-1k,4096,False,0.281,False,0.35,False,0.42,gb200,fp8,72,False,2181.38,False,1038752.454,31.272,2181.38
DeepSeek R1 0528,8k-1k,2048,False,0.303,False,0.377,False,0.453,gb200,fp8,72,False,2025.673,False,964606.426,31.264,2025.673
DeepSeek R1 0528,8k-1k,384,False,0.514,False,0.64,False,0.768,gb200,fp8,72,False,1193.417,False,568293.827,31.488,1193.417
DeepSeek R1 0528,8k-1k,576,False,0.408,False,0.508,False,0.609,gb200,fp8,72,False,1504.678,False,716513.407,31.161,1504.678
DeepSeek R1 0528,8k-1k,448,False,0.494,False,0.614,False,0.737,gb200,fp8,72,False,1243.231,False,592014.734,31.412,1243.231
DeepSeek R1 0528,8k-1k,512,False,0.44,False,0.548,False,0.658,gb200,fp8,72,False,1393.723,False,663677.575,31.261,1393.723
DeepSeek R1 0528,8k-1k,6,True,2.538,True,3.158,True,3.79,gb200,fp4,28,True,241.865,True,115173.595,138.494,241.865
DeepSeek R1 0528,8k-1k,1075,True,0.072,True,0.089,True,0.107,gb200,fp4,40,True,8574.291,True,4082995.782,41.766,8574.291
DeepSeek R1 0528,8k-1k,538,True,0.124,True,0.155,True,0.186,gb200,fp4,48,True,4937.441,True,2351162.35,58.342,4937.441
DeepSeek R1 0528,8k-1k,102,True,0.288,True,0.359,True,0.431,gb200,fp4,28,True,2128.057,True,1013360.46,76.618,2128.057
DeepSeek R1 0528,8k-1k,2150,True,0.059,True,0.074,True,0.089,gb200,fp4,48,True,10349.994,True,4928568.439,30.456,10349.994
DeepSeek R1 0528,8k-1k,256,True,0.223,True,0.277,True,0.333,gb200,fp4,48,True,2756.25,True,1312499.999,65.053,2756.25
DeepSeek R1 0528,8k-1k,48,True,0.486,True,0.605,True,0.726,gb200,fp4,28,True,1263.47,True,601652.328,93.617,1263.47
DeepSeek R1 0528,8k-1k,3,True,4.782,True,5.951,True,7.141,gb200,fp4,28,True,128.368,True,61127.809,151.774,128.368
DeepSeek R1 0528,8k-1k,2150,True,0.057,True,0.07,True,0.084,gb200,fp4,28,True,10863.436,True,5173064.558,17.891,10863.436
DeepSeek R1 0528,8k-1k,24,True,0.813,True,1.011,True,1.214,gb200,fp4,28,True,755.39,True,359709.655,109.294,755.39
DeepSeek R1 0528,8k-1k,12,True,1.415,True,1.761,True,2.113,gb200,fp4,28,True,433.741,True,206543.399,125.019,433.741
DeepSeek R1 0528,8k-1k,269,True,0.146,True,0.182,True,0.218,gb200_mtp,fp4,52,True,4205.502,True,2002620.085,109.289,4205.502
DeepSeek R1 0528,8k-1k,538,True,0.1,True,0.124,True,0.149,gb200_mtp,fp4,64,True,6143.559,True,2925504.32,96.028,6143.559
DeepSeek R1 0528,8k-1k,128,True,0.257,True,0.319,True,0.383,gb200_mtp,fp4,52,True,2392.426,True,1139250.556,124.382,2392.426
DeepSeek R1 0528,8k-1k,1075,True,0.067,True,0.083,True,0.099,gb200_mtp,fp4,48,True,9221.523,True,4391201.431,54.594,9221.523
DeepSeek R1 0528,8k-1k,12,True,0.906,True,1.127,True,1.352,gb200_mtp,fp4,28,True,677.92,True,322818.839,206.923,677.92
DeepSeek R1 0528,8k-1k,6,True,1.586,True,1.973,True,2.368,gb200_mtp,fp4,28,True,387.177,True,184370.17,239.547,387.177
DeepSeek R1 0528,8k-1k,3,True,2.681,True,3.336,True,4.003,gb200_mtp,fp4,28,True,229.006,True,109050.359,272.906,229.006
DeepSeek R1 0528,8k-1k,24,True,0.54,True,0.672,True,0.806,gb200_mtp,fp4,28,True,1137.113,True,541482.343,172.525,1137.113
DeepSeek R1 0528,8k-1k,54,True,0.318,True,0.396,True,0.475,gb200_mtp,fp4,28,True,1929.858,True,918980.127,138.503,1929.858
DeepSeek R1 0528,8k-1k,2150,True,0.053,True,0.066,True,0.079,gb200_mtp,fp4,32,True,11620.317,True,5533484.178,22.225,11620.317
Llama 3.3 70B Instruct,8k-1k,64,True,0.05,True,0.06,True,0.074,b200,fp4,1,True,10840.942,True,4995825.663,19.303,10840.942
Llama 3.3 70B Instruct,8k-1k,16,False,0.142,False,0.17,False,0.211,b200,fp8,2,False,3816.629,False,1758815.055,56.58,3816.629
Llama 3.3 70B Instruct,8k-1k,16,True,0.178,True,0.214,True,0.265,b200,fp4,4,True,3037.864,True,1399937.457,90.881,3037.864
Llama 3.3 70B Instruct,8k-1k,8,True,0.29,True,0.347,True,0.431,b200,fp4,4,True,1870.655,True,862053.129,110.327,1870.655
Llama 3.3 70B Instruct,8k-1k,16,False,0.088,False,0.105,False,0.13,b200,fp4,1,False,6187.531,False,2851396.965,45.517,6187.531
Llama 3.3 70B Instruct,8k-1k,8,False,0.316,False,0.379,False,0.469,b200,fp8,4,False,1715.794,False,790688.587,101.643,1715.794
Llama 3.3 70B Instruct,8k-1k,8,True,0.497,True,0.596,True,0.739,b200,fp8,8,True,1090.039,True,502322.332,129.513,1090.039
Llama 3.3 70B Instruct,8k-1k,4,False,0.517,False,0.621,False,0.769,b200,fp4,4,False,1047.523,False,482729.599,123.297,1047.523
Llama 3.3 70B Instruct,8k-1k,8,False,0.22,False,0.264,False,0.327,b200,fp8,2,False,2464.455,False,1135693.747,73.209,2464.455
Llama 3.3 70B Instruct,8k-1k,8,False,0.133,False,0.16,False,0.198,b200,fp4,1,False,4068.113,False,1874706.303,60.007,4068.113
Llama 3.3 70B Instruct,8k-1k,64,False,0.067,False,0.081,False,0.1,b200,fp4,2,False,8027.463,False,3699291.738,29.052,8027.463
Llama 3.3 70B Instruct,8k-1k,32,True,0.062,True,0.074,True,0.092,b200,fp4,1,True,8740.752,True,4027996.236,31.826,8740.752
Llama 3.3 70B Instruct,8k-1k,32,False,0.082,False,0.099,False,0.122,b200,fp8,1,False,6591.355,False,3037490.869,24.101,6591.355
Llama 3.3 70B Instruct,8k-1k,64,False,0.083,False,0.099,False,0.123,b200,fp8,2,False,6560.427,False,3023238.073,23.492,6560.427
Llama 3.3 70B Instruct,8k-1k,32,True,0.085,True,0.102,True,0.127,b200,fp4,2,True,6366.525,True,2933882.593,47.154,6366.525
Llama 3.3 70B Instruct,8k-1k,64,False,0.178,False,0.213,False,0.264,b200,fp8,8,False,3050.327,False,1405680.63,44.884,3050.327
Llama 3.3 70B Instruct,8k-1k,4,False,0.33,False,0.396,False,0.491,b200,fp4,2,False,1639.362,False,755466.21,96.437,1639.362
Llama 3.3 70B Instruct,8k-1k,8,False,0.526,False,0.631,False,0.782,b200,fp4,8,False,1029.958,False,474634.938,122.149,1029.958
Llama 3.3 70B Instruct,8k-1k,16,False,0.113,False,0.136,False,0.168,b200,fp8,1,False,4793.601,False,2209032.743,35.148,4793.601
Llama 3.3 70B Instruct,8k-1k,4,False,0.239,False,0.287,False,0.356,b200,fp4,1,False,2264.983,False,1043770.912,66.545,2264.983
Llama 3.3 70B Instruct,8k-1k,32,False,0.22,False,0.264,False,0.327,b200,fp4,8,False,2462.238,False,1134671.684,75.482,2462.238
Llama 3.3 70B Instruct,8k-1k,4,False,0.29,False,0.348,False,0.431,b200,fp8,1,False,1868.246,False,860943.051,55.17,1868.246
Llama 3.3 70B Instruct,8k-1k,64,False,0.115,False,0.138,False,0.172,b200,fp8,4,False,4694.083,False,2163171.678,34.133,4694.083
Llama 3.3 70B Instruct,8k-1k,4,False,0.381,False,0.457,False,0.567,b200,fp8,2,False,1420.917,False,654800.645,84.126,1420.917
Llama 3.3 70B Instruct,8k-1k,16,True,0.118,True,0.142,True,0.176,b200,fp4,2,True,4580.221,True,2110700.911,67.822,4580.221
Llama 3.3 70B Instruct,8k-1k,16,False,0.201,False,0.241,False,0.298,b200,fp8,4,False,2698.709,False,1243644.837,80.781,2698.709
Llama 3.3 70B Instruct,8k-1k,4,True,0.912,True,1.095,True,1.357,b200,fp4,8,True,593.662,True,273576.902,139.746,593.662
Llama 3.3 70B Instruct,8k-1k,4,False,0.921,False,1.105,False,1.37,b200,fp8,8,False,588.06,False,270995.492,138.713,588.06
Llama 3.3 70B Instruct,8k-1k,32,False,0.219,False,0.263,False,0.326,b200,fp8,8,False,2472.822,False,1139549.468,74.012,2472.822
Llama 3.3 70B Instruct,8k-1k,64,False,0.075,False,0.089,False,0.111,b200,fp8,1,False,7269.679,False,3350082.274,13.882,7269.679
Llama 3.3 70B Instruct,8k-1k,8,False,0.172,False,0.207,False,0.256,b200,fp8,1,False,3140.972,False,1447452.659,46.568,3140.972
Llama 3.3 70B Instruct,8k-1k,32,False,0.145,False,0.174,False,0.216,b200,fp8,4,False,3727.712,False,1717839.854,55.501,3727.712
Llama 3.3 70B Instruct,8k-1k,4,False,0.56,False,0.672,False,0.833,b200,fp8,4,False,967.512,False,445858.27,114.16,967.512
Llama 3.3 70B Instruct,8k-1k,16,False,0.319,False,0.383,False,0.475,b200,fp8,8,False,1697.273,False,782153.393,102.7,1697.273
Llama 3.3 70B Instruct,8k-1k,32,False,0.102,False,0.122,False,0.151,b200,fp8,2,False,5335.515,False,2458762.804,39.191,5335.515
Llama 3.3 70B Instruct,8k-1k,32,False,0.129,False,0.154,False,0.191,b200,fp4,4,False,4212.701,False,1941336.763,63.244,4212.701
Llama 3.3 70B Instruct,8k-1k,8,False,0.187,False,0.224,False,0.278,b200,fp4,2,False,2901.507,False,1337100.127,85.682,2901.507
Llama 3.3 70B Instruct,8k-1k,64,False,0.165,False,0.197,False,0.245,b200,fp4,8,False,3291.654,False,1516891.27,49.389,3291.654
Llama 3.3 70B Instruct,8k-1k,16,False,0.314,False,0.377,False,0.467,b200,fp4,8,False,1724.694,False,794789.817,105.177,1724.694
Llama 3.3 70B Instruct,8k-1k,64,False,0.098,False,0.118,False,0.146,b200,fp4,4,False,5529.944,False,2548361.445,40.688,5529.944
Llama 3.3 70B Instruct,8k-1k,4,False,0.855,False,1.026,False,1.271,b200_trt,fp4,8,False,633.643,False,292001.297,148.195,633.643
Llama 3.3 70B Instruct,8k-1k,4,False,0.483,False,0.579,False,0.718,b200_trt,fp4,4,False,1122.359,False,517215.904,131.356,1122.359
Llama 3.3 70B Instruct,8k-1k,64,False,0.072,False,0.087,False,0.107,b200_trt,fp8,2,False,7504.023,False,3458075.154,26.705,7504.023
Llama 3.3 70B Instruct,8k-1k,8,False,0.177,False,0.212,False,0.263,b200_trt,fp4,2,False,3061.486,False,1410823.09,89.975,3061.486
Llama 3.3 70B Instruct,8k-1k,128,False,0.05,False,0.06,False,0.075,b200_trt,fp4,2,False,10794.187,False,4974279.543,19.16,10794.187
Llama 3.3 70B Instruct,8k-1k,8,False,0.127,False,0.152,False,0.188,b200_trt,fp4,1,False,4278.157,False,1971500.831,62.834,4278.157
Llama 3.3 70B Instruct,8k-1k,8,False,0.2,False,0.24,False,0.297,b200_trt,fp8,2,False,2710.957,False,1249288.77,80.056,2710.957
Llama 3.3 70B Instruct,8k-1k,128,False,0.069,False,0.082,False,0.102,b200_trt,fp4,4,False,7905.317,False,3643003.408,28.025,7905.317
Llama 3.3 70B Instruct,8k-1k,8,False,0.155,False,0.186,False,0.23,b200_trt,fp8,1,False,3495.198,False,1610690.2,51.651,3495.198
Llama 3.3 70B Instruct,8k-1k,16,True,0.158,True,0.19,True,0.236,b200_trt,fp4,4,True,3418.851,True,1575507.5,100.389,3418.851
Llama 3.3 70B Instruct,8k-1k,8,False,0.276,False,0.332,False,0.411,b200_trt,fp8,4,False,1960.768,False,903579.544,115.894,1960.768
Llama 3.3 70B Instruct,8k-1k,4,False,0.349,False,0.418,False,0.518,b200_trt,fp8,2,False,1554.166,False,716205.727,91.411,1554.166
Llama 3.3 70B Instruct,8k-1k,32,False,0.089,False,0.107,False,0.133,b200_trt,fp8,2,False,6066.742,False,2795733.87,44.208,6066.742
Llama 3.3 70B Instruct,8k-1k,32,False,0.189,False,0.227,False,0.282,b200_trt,fp4,8,False,2860.635,False,1318264.808,83.368,2860.635
Llama 3.3 70B Instruct,8k-1k,8,False,0.467,False,0.56,False,0.694,b200_trt,fp4,8,False,1160.525,False,534804.176,136.123,1160.525
Llama 3.3 70B Instruct,8k-1k,4,False,0.493,False,0.591,False,0.733,b200_trt,fp8,4,False,1099.608,False,506731.598,129.43,1099.608
Llama 3.3 70B Instruct,8k-1k,8,True,0.265,True,0.319,True,0.395,b200_trt,fp4,4,True,2040.177,True,940173.688,119.608,2040.177
Llama 3.3 70B Instruct,8k-1k,64,False,0.094,False,0.113,False,0.14,b200_trt,fp8,4,False,5746.13,False,2647986.172,41.009,5746.13
Llama 3.3 70B Instruct,8k-1k,64,True,0.045,True,0.054,True,0.067,b200_trt,fp4,1,True,11987.897,True,5524376.374,21.313,11987.897
Llama 3.3 70B Instruct,8k-1k,16,False,0.173,False,0.207,False,0.257,b200_trt,fp8,4,False,3139.64,False,1446838.686,92.561,3139.64
Llama 3.3 70B Instruct,8k-1k,32,False,0.119,False,0.143,False,0.178,b200_trt,fp8,4,False,4538.152,False,2091314.36,66.308,4538.152
Llama 3.3 70B Instruct,8k-1k,128,False,0.131,False,0.157,False,0.195,b200_trt,fp8,8,False,4139.255,False,1907490.825,29.213,4139.255
Llama 3.3 70B Instruct,8k-1k,64,False,0.082,False,0.098,False,0.121,b200_trt,fp4,4,False,6630.367,False,3055468.481,47.324,6630.367
Llama 3.3 70B Instruct,8k-1k,16,False,0.286,False,0.343,False,0.425,b200_trt,fp8,8,False,1895.572,False,873535.379,111.221,1895.572
Llama 3.3 70B Instruct,8k-1k,32,True,0.076,True,0.091,True,0.112,b200_trt,fp4,2,True,7169.63,True,3303977.083,52.375,7169.63
Llama 3.3 70B Instruct,8k-1k,128,True,0.042,True,0.05,True,0.062,b200_trt,fp4,1,True,12966.217,True,5975215.377,15.627,12966.217
Llama 3.3 70B Instruct,8k-1k,32,True,0.058,True,0.069,True,0.086,b200_trt,fp4,1,True,9353.301,True,4310277.14,33.916,9353.301
Llama 3.3 70B Instruct,8k-1k,64,False,0.058,False,0.07,False,0.087,b200_trt,fp4,2,False,9298.887,False,4285201.237,33.096,9298.887
Llama 3.3 70B Instruct,8k-1k,32,False,0.196,False,0.235,False,0.291,b200_trt,fp8,8,False,2764.46,False,1273944.536,80.637,2764.46
Llama 3.3 70B Instruct,8k-1k,32,False,0.074,False,0.089,False,0.11,b200_trt,fp8,1,False,7334.151,False,3379792.93,26.639,7334.151
Llama 3.3 70B Instruct,8k-1k,8,True,0.456,True,0.548,True,0.679,b200_trt,fp8,8,True,1187.072,True,547037.98,140.002,1187.072
Llama 3.3 70B Instruct,8k-1k,4,False,0.218,False,0.261,False,0.324,b200_trt,fp4,1,False,2488.51,False,1146778.593,72.813,2488.51
Llama 3.3 70B Instruct,8k-1k,16,False,0.101,False,0.121,False,0.15,b200_trt,fp8,1,False,5366.315,False,2472956.414,39.321,5366.315
Llama 3.3 70B Instruct,8k-1k,64,False,0.141,False,0.169,False,0.209,b200_trt,fp4,8,False,3849.119,False,1773787.731,54.747,3849.119
Llama 3.3 70B Instruct,8k-1k,128,False,0.063,False,0.076,False,0.094,b200_trt,fp8,2,False,8540.231,False,3935590.4,15.093,8540.231
Llama 3.3 70B Instruct,8k-1k,64,False,0.154,False,0.185,False,0.229,b200_trt,fp8,8,False,3510.298,False,1617649.017,49.824,3510.298
Llama 3.3 70B Instruct,8k-1k,128,False,0.082,False,0.098,False,0.121,b200_trt,fp8,4,False,6634.725,False,3057476.82,23.506,6634.725
Llama 3.3 70B Instruct,8k-1k,16,False,0.284,False,0.341,False,0.423,b200_trt,fp4,8,False,1906.467,False,878556.294,111.688,1906.467
Llama 3.3 70B Instruct,8k-1k,32,True,0.109,True,0.13,True,0.161,b200_trt,fp4,4,True,4991.312,True,2300143.912,72.83,4991.312
Llama 3.3 70B Instruct,8k-1k,128,False,0.057,False,0.069,False,0.085,b200_trt,fp8,1,False,9467.954,False,4363112.436,14.403,9467.954
Llama 3.3 70B Instruct,8k-1k,16,False,0.124,False,0.149,False,0.184,b200_trt,fp8,2,False,4371.523,False,2014526.926,64.34,4371.523
Llama 3.3 70B Instruct,8k-1k,4,True,0.821,True,0.985,True,1.22,b200_trt,fp8,8,True,660.129,True,304207.103,155.172,660.129
Llama 3.3 70B Instruct,8k-1k,16,False,0.081,False,0.097,False,0.12,b200_trt,fp4,1,False,6708.988,False,3091699.724,49.012,6708.988
Llama 3.3 70B Instruct,8k-1k,64,False,0.059,False,0.07,False,0.087,b200_trt,fp8,1,False,9244.397,False,4260090.574,16.424,9244.397
Llama 3.3 70B Instruct,8k-1k,4,False,0.267,False,0.321,False,0.397,b200_trt,fp8,1,False,2027.734,False,934439.756,59.636,2027.734
Llama 3.3 70B Instruct,8k-1k,16,True,0.109,True,0.13,True,0.162,b200_trt,fp4,2,True,4987.151,True,2298226.416,73.223,4987.151
Llama 3.3 70B Instruct,8k-1k,128,False,0.117,False,0.14,False,0.174,b200_trt,fp4,8,False,4640.527,False,2138491.842,32.737,4640.527
Llama 3.3 70B Instruct,8k-1k,4,False,0.315,False,0.377,False,0.468,b200_trt,fp4,2,False,1722.108,False,793597.938,100.694,1722.108
Llama 3.3 70B Instruct,8k-1k,16,True,0.225,True,0.292,True,0.225,h100,fp8,4,True,1608.406,True,929714.495,46.979,1608.406
Llama 3.3 70B Instruct,8k-1k,8,False,0.337,False,0.438,False,0.337,h100,fp8,4,False,1071.378,False,619293.776,63.074,1071.378
Llama 3.3 70B Instruct,8k-1k,8,False,0.268,False,0.349,False,0.268,h100,fp8,2,False,1344.938,False,777420.719,39.469,1344.938
Llama 3.3 70B Instruct,8k-1k,4,True,0.835,True,1.085,True,0.835,h100,fp8,8,True,432.539,True,250022.335,101.294,432.539
Llama 3.3 70B Instruct,8k-1k,64,True,0.141,True,0.183,True,0.141,h100,fp8,4,True,2563.172,True,1481602.372,18.147,2563.172
Llama 3.3 70B Instruct,8k-1k,32,True,0.174,True,0.227,True,0.174,h100,fp8,4,True,2071.809,True,1197577.24,29.896,2071.809
Llama 3.3 70B Instruct,8k-1k,64,True,0.152,True,0.197,True,0.152,h100,fp8,2,True,2382.374,True,1377094.576,18.831,2382.374
Llama 3.3 70B Instruct,8k-1k,16,True,0.331,True,0.43,True,0.331,h100,fp8,8,True,1090.592,True,630400.235,63.422,1090.592
Llama 3.3 70B Instruct,8k-1k,64,False,0.182,False,0.237,False,0.182,h100,fp8,8,False,1982.374,False,1145881.127,28.086,1982.374
Llama 3.3 70B Instruct,8k-1k,32,False,0.231,False,0.301,False,0.231,h100,fp8,8,False,1561.08,False,902358.561,45.235,1561.08
Llama 3.3 70B Instruct,8k-1k,16,False,0.185,False,0.241,False,0.185,h100,fp8,2,False,1951.212,False,1127868.189,28.477,1951.212
Llama 3.3 70B Instruct,8k-1k,4,False,0.44,False,0.572,False,0.44,h100,fp8,2,False,821.113,False,474631.681,48.246,821.113
Llama 3.3 70B Instruct,8k-1k,4,False,0.566,False,0.736,False,0.566,h100,fp8,4,False,637.75,False,368641.688,74.537,637.75
Llama 3.3 70B Instruct,8k-1k,32,False,0.155,False,0.201,False,0.155,h100,fp8,2,False,2336.455,False,1350551.74,18.812,2336.455
Llama 3.3 70B Instruct,8k-1k,8,True,0.492,True,0.639,True,0.492,h100,fp8,8,True,734.114,True,424343.085,86.218,734.114
Llama 3.3 70B Instruct,8k-1k,32,False,0.126,False,0.157,False,0.174,mi300x,fp8,2,False,2472.992,False,1381560.012,17.915,2472.992
Llama 3.3 70B Instruct,8k-1k,16,True,0.117,True,0.147,True,0.162,mi300x,fp8,1,True,2650.815,True,1480902.368,19.559,2650.815
Llama 3.3 70B Instruct,8k-1k,64,False,0.171,False,0.214,False,0.236,mi300x,fp8,8,False,1820.724,False,1017164.109,25.758,1820.724
Llama 3.3 70B Instruct,8k-1k,64,False,0.126,False,0.157,False,0.174,mi300x,fp8,4,False,2473.6,False,1381899.207,17.486,2473.6
Llama 3.3 70B Instruct,8k-1k,16,True,0.153,True,0.191,True,0.211,mi300x,fp8,2,True,2038.161,True,1138637.217,30.109,2038.161
Llama 3.3 70B Instruct,8k-1k,32,True,0.097,True,0.122,True,0.135,mi300x,fp8,1,True,3191.396,True,1782902.519,11.587,3191.396
Llama 3.3 70B Instruct,8k-1k,16,True,0.3,True,0.376,True,0.416,mi300x,fp8,8,True,1035.627,True,578562.385,60.729,1035.627
Llama 3.3 70B Instruct,8k-1k,4,True,0.729,True,0.911,True,1.009,mi300x,fp8,8,True,426.729,True,238396.129,101.535,426.729
Llama 3.3 70B Instruct,8k-1k,4,False,0.356,False,0.445,False,0.493,mi300x,fp8,2,False,873.547,False,488015.027,52.492,873.547
Llama 3.3 70B Instruct,8k-1k,8,True,0.441,True,0.551,True,0.61,mi300x,fp8,8,True,705.757,True,394277.381,84.119,705.757
Llama 3.3 70B Instruct,8k-1k,4,False,0.281,False,0.351,False,0.388,mi300x,fp8,1,False,1108.505,False,619276.525,33.245,1108.505
Llama 3.3 70B Instruct,8k-1k,8,False,0.204,False,0.255,False,0.282,mi300x,fp8,1,False,1525.161,False,852045.101,22.934,1525.161
Llama 3.3 70B Instruct,8k-1k,8,False,0.261,False,0.327,False,0.362,mi300x,fp8,2,False,1190.915,False,665315.868,35.549,1190.915
Llama 3.3 70B Instruct,8k-1k,8,True,0.301,True,0.376,True,0.416,mi300x,fp8,4,True,1034.326,True,577835.482,62.102,1034.326
Llama 3.3 70B Instruct,8k-1k,64,True,0.088,True,0.11,True,0.122,mi300x,fp8,1,True,3540.361,True,1977855.049,7.122,3540.361
Llama 3.3 70B Instruct,8k-1k,16,True,0.201,True,0.251,True,0.278,mi300x,fp8,4,True,1550.553,True,866230.85,45.689,1550.553
Llama 3.3 70B Instruct,8k-1k,64,False,0.101,False,0.126,False,0.14,mi300x,fp8,2,False,3078.082,False,1719598.895,10.915,3078.082
Llama 3.3 70B Instruct,8k-1k,32,False,0.153,False,0.192,False,0.212,mi300x,fp8,4,False,2028.825,False,1133422.019,29.486,2028.825
Llama 3.3 70B Instruct,8k-1k,32,False,0.214,False,0.267,False,0.296,mi300x,fp8,8,False,1456.783,False,813845.504,42.411,1456.783
Llama 3.3 70B Instruct,8k-1k,4,False,0.484,False,0.606,False,0.67,mi300x,fp8,4,False,642.24,False,358793.044,76.899,642.24
Llama 3.3 70B Instruct,8k-1k,8,False,0.196,False,0.242,False,0.223,h200,fp8,1,False,1993.584,False,1152360.956,29.498,1993.584
Llama 3.3 70B Instruct,8k-1k,16,True,0.159,True,0.197,True,0.181,h200,fp8,2,True,2458.992,True,1421382.471,36.062,2458.992
Llama 3.3 70B Instruct,8k-1k,4,False,0.306,False,0.378,False,0.347,h200,fp8,1,False,1279.373,False,739522.042,37.944,1279.373
Llama 3.3 70B Instruct,8k-1k,8,False,0.229,False,0.282,False,0.259,h200,fp8,2,False,1713.225,False,990303.184,50.967,1713.225
Llama 3.3 70B Instruct,8k-1k,64,True,0.103,True,0.127,True,0.117,h200,fp8,2,True,3790.998,True,2191328.271,13.482,3790.998
Llama 3.3 70B Instruct,8k-1k,16,False,0.135,False,0.167,False,0.153,h200,fp8,1,False,2897.832,False,1675047.583,21.088,2897.832
Llama 3.3 70B Instruct,8k-1k,32,False,0.217,False,0.268,False,0.246,h200,fp8,8,False,1806.471,False,1044202.706,52.539,1806.471
Llama 3.3 70B Instruct,8k-1k,4,True,0.801,True,0.988,True,0.909,h200,fp8,8,True,489.037,True,282680.098,115.172,489.037
